date,text,stars
9/11/2022,I let it out of the box the next day of delivery and it seems to have a couple weak spots in the mattress... not sure if I need to return or not,2 out of 5 stars review
7/30/2021,Placed my order 3 days ago. Received my item in a timely manner but now the same item is listed for $12.00 less,2 out of 5 stars review
3/9/2017,"Should have read the dimensions, the queen is pretty small for a queen and doesn't quite fit right on the queen frame.",2 out of 5 stars review
8/16/2016,"u should give me 30% discount for missing workdays---instead of 10%  only---3 days off due to your unreliable delivery of my mattress--aug 9,10,11th",2 out of 5 stars review
5/21/2021,its ok for a kid! but for a grown woman! i think not! or if u wanted to share the bed! not happening!,2 out of 5 stars review
6/13/2021,This bed becomes very uncomfortable after a years use. We flipped this bed every 2 weeks and still it became uncomfortable.,2 out of 5 stars review
6/22/2016,This mattress caused my back to hurt so bad it felt as if it was on fire. I only slept on the mattress for three days.,2 out of 5 stars review
10/23/2022,"hybrid mattress- springs in the center did not come up(I'm assuming since it comes rolled up in box..) 
Returned",2 out of 5 stars review
10/2/2016,"So I purchased this mattress about 4 weeks ago, and I prefer to sleep on my futon rather this monstrosity!",2 out of 5 stars review
12/24/2015,"Matteres was expensive and is very hard. I had to go buy a egg crate to make it tolerable. If it wasn't such a pain to take back, I would take it back and get a refund.",2 out of 5 stars review
3/17/2014,Not satisfied with the delivery. Item received three days after promised date. Only a portion of the delivery fee was refunded because half of the order was received on promised date almost three pass the noted time.,2 out of 5 stars review
11/28/2015,"This mattress was comfortable for a few months. We have not had it a year and I do not sleep well on it at all. It even looks as if it has shrunk as well. This would be great in a guest room for a temporary visit, but not for long term use.",2 out of 5 stars review
4/7/2020,It's not great but was all I could afford.,2 out of 5 stars review
7/5/2020,The mattress lost its firmness after 30 days - I was very disappointed,2 out of 5 stars review
7/9/2016,"Not as firm, mattress sinks in specially around the corners",2 out of 5 stars review
9/19/2013,"This mattress is so soft, it gives me back pain. The mattress expanded to 8"" as stated.",2 out of 5 stars review
8/3/2021,Definitely not firm at all as stated.,2 out of 5 stars review
12/26/2022,Looks fuller in the picture,2 out of 5 stars review
12/13/2016,I thought the bed was soft buttttt it's not,2 out of 5 stars review
6/24/2021,"Not comfortable, head feels like it's going down hill when laying down.",2 out of 5 stars review
8/3/2016,It would be great if it had the support that it has but was a little softer on top.,2 out of 5 stars review
10/15/2013,Son did not like it . Said it was too squishy,2 out of 5 stars review
12/22/2016,It not the best but is perfect if you have a guest room and need a cheap mattress.,2 out of 5 stars review
4/27/2014,disappointment...flat...and not up to standard,2 out of 5 stars review
7/11/2014,"This has been my second experience buying a mattress online. Repeat after me: Never, ever buy a mattress you can't try out. Please note that the basis of the review is not reflective of the quality of the mattress, which is very good. My discontent is that it is much firmer than I would have liked, and I do not sleep well on it. As many say with bad relationships, 'It's not you, it's me.'",2 out of 5 stars review
1/9/2015,i got this bed my past bed was all the way gone. . the time it took to get to my house was good. rectangular box wt. bout 70 pds i cut it open and sliced the bag that wrap around the bed . It started to inflate and became more bigger. first 2 nights slept good. but after a few days it sag a little. i put some cushion under the mattress and it seems to sleep better. paying 200$ for a queen size mattress this is what you going to get if it comes in a box. if you weigh under 175pds then this mattress may work. it is not firm at all real soft. if soft what you looking for and you dont have back problems then this could work for your budget. if you over 200 pds and have back issues save your money and go to a mattress store and lay on the mattre...,2 out of 5 stars review
8/10/2011,"Probably a good matress for a light weight child, definitely not for a full grown college student or adult.",2 out of 5 stars review
5/21/2011,Mattress is too soft on the sides. It doesn't feel that it supports an adult but it great for a child,2 out of 5 stars review
5/27/2014,"I didn't like what I saw, never took it out of the box and just returned it. Great that WalMart will let us do that. Thanks",2 out of 5 stars review
6/6/2015,you have to tell the buyer they need a very good spring bod and some toppers and this make it more expenscis so you can buy this in the first place. Sorry,2 out of 5 stars review
1/15/2020,"so after reading a ton of reviews on this i thought it was time i upgraded my mattress. package came as pictured, opened up the bed correctly and let expand for around 9-10 hours. later that night me",2 out of 5 stars review
9/15/2014,"I love a soft mattress, so this is very comfortable to me. If one sleeps in one area, a permanent impression will be made.

This mattress cannot be turned as it has only one side.",2 out of 5 stars review
2/27/2016,When I first reviewed it I was spetical and nervous but I didn't want to spend much at the moment so I bought it. I received and the two nights I slept awesome and then each night got worse. It's been two weeks now and my back and neck hurts and it seems like I always end up in the middle of the mattress. #yougetwhatyoupayfor,2 out of 5 stars review
9/1/2017,"The mattress has been aired out for 24 hours, but it still smells funky. Weird chemical smell lingers in the room. Fabric refresher didn't work. I will wait for another 24 hours, and hope the unpleasant odor will go away.  :(  (Am I the only one who encountered this kind of problem? I am wondering why the review is so good...)",2 out of 5 stars review
1/2/2015,"Using from: 1 month.

What I liked:
Walmart delivery. Mattress is a good quality. Material is good. No smell at all. Good to use within 10 minutes of unboxing.

What I didn't like:
It's not firm. I wake up with sore back or shoulders; so as my spouse.
If you are looking for just any mattress, this one is value for money.
If you are looking for firm mattress with good comforts, this is not for you.",2 out of 5 stars review
8/1/2017,"This twin mattress doesnt fit fully on the twin bed (bought on walmart) and leaves bit of room either at the top or bottom. So when someone sits the mattress goes down taking you down. The mattress specs indicates 75"" while bed indicated 74.5 yet after placing mattress it left 1"" room causing it to go down when someone puts weight at the end where the gap is.",2 out of 5 stars review
5/2/2015,I would use this is for kids only under the age of 10 because of the support issues....if someone is too heavy you can feel the base support under it and is not comfortable. We even tried it o a carpeted floor and it still was too squishy...but it did come out of the box and fluff up correctly.,2 out of 5 stars review
9/10/2017,This mattress is way too firm for me. I don't know how other people are saying it's so comfortable. Nothing about the mattress I have is comfortable. I had a friend try it and they got up and slept on the couch instead. I guess I'll have to get a mattress pad.,2 out of 5 stars review
4/20/2012,i like it. I better sleep .,2 out of 5 stars review
2/24/2016,Uncomfortable you can feel the springs,2 out of 5 stars review
1/16/2014,"I had different bed last year, thought of getting same bed. but looks like now it is different.",2 out of 5 stars review
8/19/2014,"a very soft mattress which is bad, you will feel the backpain after you leaned on it for like 3 hours. not comfortable. it's good if you're under 130lb, I guess...",2 out of 5 stars review
1/20/2015,"This wasn't nearly as comfortable as I thought it would be. It's fairly stiff and I purchased a Pillow top Mattress topper to help, but I still wake up with a back-ache in the morning.",2 out of 5 stars review
9/5/2022,This mattress doesn't last more then a year or two. Springs are coming thru.. my back is Killin me. If your small might las longer..if your in Need and broke..this will do for little bit..but I wish I would have gotten better one from home Depot. This brand stinks.,2 out of 5 stars review
12/5/2022,"We bought this for our 4yr old who has been using a 20 yr old pillowtop mattress. I didnt realize after purchasing and receiving this mattress that it was a tighttop. I would have preferred another pillowtop. While sitting on this mattress, you pretty much roll off the edge of it and you can feel the coils through the sides of the mattress. It doesnt have much padding/layering at all. My 4yr old probably cant tell a difference but I would have kept our old one if I had known it would be this low of quality.",2 out of 5 stars review
6/7/2019,"I like medium-firm mattresses, but thereâs something about this one that I just canât sleep right. Itâs like sleeping on a plank: not necessarily hard, just super flat. I canât sleep for more than a few hours at a time (normally Iâm a very deep sleeper) and I constantly wake up with back and neck pain. I even bought a 3-inch gel mattress top from Walmart which has worked perfectly for other hard mattresses in the past, but it doesnât make a difference on this one. It comes in a box which is very convenient (the only reason I gave it 2 stars instead of 0), and itâs not even that uncomfortable if youâre just lying on it, but itâs impossible to get a good night sleep on. Like I said, I wake up every few hours nowadays when I ...",2 out of 5 stars review
9/15/2017,"If you just need a throwaway mattress to keep around, or you're just a simple guy living cheap, I guess this will do. Even then you'll probably want to put a board between it and the box spring or base, because it's just a floppy, saggy mattress. 

It raised up to size really quickly. I didn't use it for about 60 hours after taking it out, and when I measured it then, it was 8 inches high. I didn't measure it during the 60 hours, but it seemed like it reached full height as soon as I took it out. Maybe it got to 6 inches right away and then slowly got to 8. All I know is that the visual inflation stopped within minutes, and by 60 hours, it was at 8.

But as soon as I picked it up to carry it to the other room, I knew it was a pretty bad mat...",2 out of 5 stars review
6/23/2020,"got this for our adult son, believing reviews that said  it was a good buy, he cannot stand it, it fluffed up, but is very uncomfortable for him, and he is light weight.  feels all the springs sink as he lies  on it. sending back as soon as we find another, better mattess.",2 out of 5 stars review
10/24/2019,"I bought a queen sized mattress at my local walmart and threw away the receipt before realizing how uncomfortable this thing is. It's been over a month and I wake up every morning stiff and in pain, if you have any sort of back problems my suggestion is to skip this buy so you dont end up like me in pain every morning.  Price was good just wish it would work for me better.",2 out of 5 stars review
11/25/2018,"Considering you are buying a mattress that has the ability to be stuffed in a box should say something. We've not had our mattress a year and it is already so broken down that I cannot sleep on it anymore without having to have help to get up and going through a crazy amount of pain for at least 45 minutes before my first cup of coffee. With that said, if you don't have anything and someone gifts you this mattress, be grateful and appreciative because it is better than the cold, hard ground. If you have options, RUN!!!THIS IS NO A GOOD CHOICE.",2 out of 5 stars review
1/28/2017,The quality is poor. The only reason i gave it 2 stars instead of 1 is because of the cheap price. the sides of this mattress are a thin material with no backing or padding; you can literally wrap your finger around the springs inside it. Every time i move on the mattress the metal springs squeak. I cannot imagine this mattress lasting more than 6 months :(,2 out of 5 stars review
6/12/2020,"Just a very soft mattress.  Not what I was expecting.  From Walmart, they do an amazing job  with any transaction you make,  making sure you are happy with your purchase,  so I did returned it to get my refund,  but it was very disappointing.   I guess this brand is not as good as other ones they have on their showroom.     Bottom line, do not get!",2 out of 5 stars review
5/6/2020,"INSPECT YOUR BOX!! I was so excited when this item was delivered. I opened the box to reveal my beautiful new mattress and out crawled a HUGE ROACH! I took the box outside to take the mattress out fully to inspect and inside the plastic(INSIDE!) was another crushed roach. After sanitizing the entire mattress and cleaning it a few times and making sure there was no sign of bug life, it is finally in my room. Mattress is great! Inspect your box and mattress before putting it in your house.",2 out of 5 stars review
11/17/2019,"I bought this for my son, it's a decent bed for the price, he's had it for over a year now. The biggest issue with it is it's ONLY for sleeping on, he plays video games in his room, instead of using his gaming chairs or futon he sits at the corner of the bed and there is a large pothole where he sits, we turned the mattress and now he has another.  I don't understand why!? The mattress he had before from the mattress store cost the same price and lasted 17 years with no dipping, we only replaced it because he outgrew a twin. I have to buy him another mattress and wont be cutting corners, I'll be going to the mattress store.",2 out of 5 stars review
10/24/2019,I purchased this mattress about 2.5 years ago. It was a really great mattress up until about 6 months ago. It started to be really lumpy and uncomfortable. Backaches every morning. I woke up last weekend and there was suddenly a huge gap in the mattress. Almost like it had caved in. A mattress should last longer than 2-2.5 years,2 out of 5 stars review
5/21/2018,I had purchase this spring mattress and when it arrived it was a little heavy vers my memory foam i purchase a couple of years ago. Once I set it up and allow it to settle it was not as comfortable as i thought it would be. I feels Like a regular mattress that you get from the store. I wouldn't recomind someone to buy for everyday use only for guest room or ect. It was very disappointing thinking it would be very comfortable from reading the reviews but boy was i wrong. Do not feel like the hassle of trying to get it back in the box and back to UPS so i will just have to settle with it.,2 out of 5 stars review
6/27/2019,Bought for my 10 year old son to replace an old mattress but he felt it was too uncomfortable to the point we had to purchase another.  I've been sleeping on it and couldn't agree more. The first week my back hurt every day after I woke up. I'm guessing we just need a softer mattress as this one doesn't work for us. Hoped for better seeing the reviews.,2 out of 5 stars review
11/24/2014,"ordered 2 mattresses for my children's bunk bed.1 Spa Sensations 8"" Memory Foam mattress and 1 Slumber 1 - 8'' Mattress-In-a-Box. have to say that the memory foam mattress is a much more sturdy than the coil spring mattress in a box. its very weak on the edges when you roll your body near the side. I plan on returning the 1 Slumber 1 - 8'' Mattress-In-a-Box, and purchasing another Spa Sensations 8"" Memory Foam mattress.",2 out of 5 stars review
4/6/2015,"I bought this mattress only because the price was right and I only need it for a short period of time. Rather than spend over 400 for a new set, i use this mattress on a boxspring I purchased last year. I dont believe this mattress will last for more than 2 years, as there is no edge support and after about a month, the mattress seems to be sagging. I plan to rotate it and get as much life out of it as is possible. If youre looking for a mattress that will last for the recommended life of 8 years for a mattress, this is not the one to buy.",2 out of 5 stars review
10/11/2019,"At first it was very cool to see a bed grow from a box. but I would never buy this bed again. I've had it for a year now and I've got back pain that has pushed me to buy numerous memory foam pillows and it's barely helping. Additionally, the corners of the bed are very week and you will slide right off of you try sitting on the edge. My advice is to NOT buy a spring mattress in a box, or at least prepare to get a mattress topper.",2 out of 5 stars review
1/6/2020,"I waited 1.5 years to write this review so I could share how the mattress held up long-term. When I first got the mattress, it felt awesome! It was very comfortable and had just the right amount of firmness. At this point though, I can feel where almost every spring is. Whatever the padding is that surrounds the springs seems to have slowly separated into clumpy bits - which I believe is why I can feel the springs. It's really been hurting my back and has lost a good amount of its firmness. I've only kept with it for the past few months because I needed to save up money to get a better bed. 
Anyway, for something short term this works just fine. Don't expect that comfort to last too long though!",2 out of 5 stars review
6/24/2020,Was supposed to be extra firm but not even medium in fitness. Can't use it. Can't return it as the instructions required 48hrs to allow complete reinflation and the box was tossed out before that 48hrs was over.  Now I have this soft bed taking up space,2 out of 5 stars review
12/31/2017,"This mattress had great reviews that sucked me in, especially for the price. I was so excited to get it and the 2 Days we waited for it to reach full size were filled with great anticipation. My husband was skeptical and I had full faith hat it would meet my expectations. Well, sad to say my husband was right and it's super uncomfortable. It's hard and my back hurts all night sleeping on this mattress. I wake up multiple times per night and am so disappointed. My 3 year old won't sleep on it because she says it's
Too hard, my sister and brother in law both slept on it one night and then decided to sleep on an air mattress in the playroom instead. I guess I should have listened to my husband...Perhaps a memory foam mattress topper with salva...",2 out of 5 stars review
5/29/2016,"Comfort,supportive",2 out of 5 stars review
2/24/2016,"To uncomfortable, feel the springs",2 out of 5 stars review
12/3/2013,I suffered a lot now. It is too soft after several month using and not as comfortable as it was. I plan to buy a new one.,2 out of 5 stars review
9/19/2017,It feels like a blow mattress that you have to pump air in.  You will need extra cushion for this type of mattress in a box.  A really nice mattress pad would help it out greatly.,2 out of 5 stars review
10/29/2015,"This is my second time sleeping in the mattress and I am already having body pains, this mattress is way too firm for me. I will have to buy a soft mattress pad to place on too of this mattress to get some kind of comfort.",2 out of 5 stars review
5/16/2014,"You can get betten stuff than this with same prize. It is cheap but still I expected some comfort.
It is not Hard. And you can hear the springs when you move or change sides while sleeping.
will not recomend",2 out of 5 stars review
4/13/2019,The mattress is not as comfortable as I thought it would be. I wake up lots of times with aches in body sometimes I have to sleep on the couch to get a good rest. it is not cozy at all it not near soft. it's to hard for me.,2 out of 5 stars review
5/2/2020,"Had this bed for three years. One side has completely sunk in. The bed hurts your entire body when I wake up in the morning. One part is firm, another part is soft and sunken.",2 out of 5 stars review
3/8/2018,"Width of mattress is only 58.5 inches, opposed to what described for a queen size mattress. Weird, isn't it, and now i can't return ir since it is unpacked.",2 out of 5 stars review
4/21/2022,This one definitely missed the mark. Waaaay too soft; the kind of soft where you sink straight through the mattress as though there's no support at all. Would not buy again; would've returned if I'd kept the box.,2 out of 5 stars review
1/23/2022,Poor quality construction.  Springs started breaking after 2 years.  Getting mattress replaced is a joke.  Still waiting for a replacement 3 months after proving it was broken,2 out of 5 stars review
4/11/2016,I'm glad this was for the wife. She likes it but in my opinion it is to soft. I sat on it and there is no support what so ever. I would not recommend this to anybody...,2 out of 5 stars review
8/27/2015,"This item souls be sold as a mattress in box as now I have to purchase a box spring separately, an additional cost. The bed in box seems to provide some comfort as a mattress but not the support as a bed",2 out of 5 stars review
3/12/2020,"Not comfortable to sleep on. Mattress is very soft and there are waves forming, check photos. Disappointed with the purchase, not as specified online.",2 out of 5 stars review
1/10/2016,"To my own stupidity I thought I wasn't completely aware of what I was buying. The mattress was very hard, had to layer memory foam on top for my son to sleep comfortably. I guess you get what you pay for.",2 out of 5 stars review
7/30/2018,We were surprised to see what looked like coils in this mattress. It does not feel like a memory foam mattress. Much too hard. My daughter experienced back pain after the first night.,2 out of 5 stars review
1/6/2018,After buying this mattress 2 months later the springs started popping out im so disappointed in this product now i need a new mattress its so uncomfortable to sleep on i wasted my money on this product.,2 out of 5 stars review
3/9/2022,"This bed makes every joint in my body hurt.  My boyfriend likes it tho.  its super springy and feels better with a 4inch memory foam topper, so i should have just spent the extra $ on a better mattress",2 out of 5 stars review
8/12/2015,After reading the reviews I really though I was getting a bargain....this mattress literally folds in half while you're holding it & is super flimsy. There is no way this could be used without a box spring. I'm not quite sure it's even a real king size because it doesn't fit completely in the bed frame. Really disappointed with this purchase :-(,2 out of 5 stars review
12/29/2016,"The price of this mattress was a great deal for us. I bought this mattress for my son last year, he has a bad habit of jumping and flopping on his bed which caused the middle of the mattress to sink in drastically. The springs in the mattress were not strong enough to hold up to a 46 lbs child after 5 months. I would assume an adult who is a sound sleeper would have no problems with this mattress and could possibly even last them years. Bouncy children though would be out of the question.",2 out of 5 stars review
2/26/2015,"To be fair, i never opened the medium sized box that held the mattress. I returned it to the store. I knew i needed something more substantial. I was expecting a traditional coiled spring mattress. This may be perfect for a guest room but not for your main sleeping mattress.",2 out of 5 stars review
9/7/2015,"Some of the holes that were pre-drilled were placed wrong. By the time we realized it, it was too late too late to start over. We had to get our own 2x4's to reinforce it. Also, I thought I was buying a normal twin size mattress to fit the bed. The mattress is a lil small and now you can see some of the unfinished wood. It's very unpleasant to look at.",2 out of 5 stars review
3/9/2012,"Much smaller than a full size mattress. Too much of a hassle to return so we built a platform to keep the mattress from falling through the bed frame (only because we had left over building supplies from a remodel) and we have to use flat sheets instead of fitted so the sheet will stay because the fitted is WAY too big. Daughter likes it so it will do for now. I have to say it is a comfortable mattress, just wish it was the right size. If you want a full maybe order a queen instead?",2 out of 5 stars review
7/12/2015,"this was my quick and very recent purchase for my mother (who is about 4'10"" and 180#'s) but in my opinion mattress is too soft , maybe okay for a kid or more likely for an overnight guest, definitely not for an adult to use every day (which was my intention). So, my prediction is that it will be short lived (hopefully a year) and if that will turn out wrong - I will write about it.... In conclusion, the very best way to sleep to avoid any spine problems such as scoliosis for example, is on the floor....but obviously many will disagree (including me) for various reasons :)",2 out of 5 stars review
7/17/2015,The picture is deceptive . It appears to be a box spring mattress combo it is not . It comes rolled up in a box not what I expected after viewing the details it appears to be a box spring and coil spring mattress top all in one. I bought two of these for the platform beds I bought for my sons won't work without another stabilizer.,2 out of 5 stars review
8/16/2014,Causing back-pain and the mattress sink with the weight of person.,2 out of 5 stars review
12/7/2017,"LOOKS GOOD ON PICKS BUT I WOULD NOT RECOMMEND
FOR PEOPLE WITH BACK ISSUES.",2 out of 5 stars review
4/23/2012,You get what you pay for. Might be better if I put a foam topper on it but I can feel the springs and that's not comfortable.,2 out of 5 stars review
8/9/2018,It's to hard it has no comfort at all..I bought this due to all the good reviews and boy was they all lying,2 out of 5 stars review
11/13/2019,"Though the mattress looked nice, it was not comfortable at all to sleep on; I could feel the coils inside.",2 out of 5 stars review
3/21/2018,Item don't look anything alike the picture online now we have to go and try to find a boxspring because it not high enough for someone to sleep on,2 out of 5 stars review
9/26/2019,It's a great temporary mattress but not for continuous use. It looses loses support quickly and the padding flattens,2 out of 5 stars review
11/27/2019,"NOT extra firm. Doesn't provide enough support for lower back, but rather sinks so much it causes alignment problems. Planning to return it!",2 out of 5 stars review
7/22/2022,Mattress with big enough but it was not comfortable to lay on it. My side and back hurt after just one night,2 out of 5 stars review
1/31/2015,I think this mattress is too soft and after using it for two months it is causing pain in my waist ....I almost sink into the mattress when I sleep on it,2 out of 5 stars review
2/26/2015,I got this so I wouldnt need purchase a large mattress for my platform bed. It isn't as thick as it looks in the photo. I guess that is why it is shown at an angle. It is averagely comfortable but I think overly priced.,2 out of 5 stars review
9/22/2012,This is ok mattress for the price. I felt it gets pressed too much and becomes uncomfortable while getting on/off the bed. It feels that this is kind of a light weight empty inside mattress.,2 out of 5 stars review
4/2/2020,Got exactly what I ordered! Comfy bed!,2 out of 5 stars review
3/13/2020,lasted one year and then I started getting back pain,2 out of 5 stars review
2/13/2022,Don't lie like the feel when i touched it. Going to have to change it out.,2 out of 5 stars review
12/31/2014,Spend extra money and buy memory foam.,2 out of 5 stars review
9/17/2017,Very firm--to the point of being uncomfortable,2 out of 5 stars review
11/29/2020,Bed is not firm enough n won't recommend,2 out of 5 stars review
5/28/2020,Springs are terribly hard to sleep on,2 out of 5 stars review
2/27/2015,"It is hard than I thought, not soft. Also, you can feel the inter-springs.",2 out of 5 stars review
3/26/2022,There is a noticeable gap at the middle of the mattress. Returning the mattress,2 out of 5 stars review
2/26/2020,You get what you pay for doesn't last long,2 out of 5 stars review
2/16/2020,"Arrived early not very. Comfy
But for price I guess u get what u pay for",2 out of 5 stars review
7/28/2020,Not comfortable on edge. Good only if you sleep right in the middle.,2 out of 5 stars review
7/13/2020,Go ahead and invest in a mattress topper for this one because its definitely extra firm.,2 out of 5 stars review
1/12/2015,The mattress in a box still needs a box spring! My daughter is unable to just use this item he 40lb body is too much for it!,2 out of 5 stars review
4/4/2018,the name,2 out of 5 stars review
3/27/2011,"very cheap looking and uncomfortable mattress, had to return it.",2 out of 5 stars review
8/29/2012,I use this in the day room the mattress does not hold up,2 out of 5 stars review
6/28/2020,Can this matterss be used with an ajustable bed fram,2 out of 5 stars review
9/1/2015,Not good,2 out of 5 stars review
2/26/2016,AS ADVERTISED,2 out of 5 stars review
