date,text,stars
1/29/2013,"I bought this mattress for my 4 yr olds new captains bed. It's so comfy. My husband and daughter have taken turns sleeping on it and they both want it. My husband said that he woke up without back pain in a long time after sleeping one night on this bed. I will be purchasing two more for my daughters.

I didn't give 5 stars because we've had it only for a week so I'm not sure how it will be three months down the line.

Shipping was super fast....I received it maybe three days after I ordered it. It comes rolled up in a box....vacuum sealed. Once you open the plastic up just a big, the air rushes in and mattress expands in seconds. So far we love it.",4 out of 5 stars review
1/31/2013,I have multiple orthopaedic problems and arthritis as well as fibromyalgia. This mattress is wonderful. I dont wake up feeling like I' ve been in a cage fight each morning. I've only had it for a short time but so far I've already got my moneys worth in sleep. The one con is; it is difficult to lift unless you have help.,4 out of 5 stars review
10/18/2016,"Mattress arrived in comparatively small box .  Packaging opened fairly easily and
mattress expanded relatively quickly to 8.5 inches.  It is a nice looking mattress
and fairly comfortable.  It is not as firm as I expected and you do tend to sink into it a little more than I like.   The other thing that I noted is in spite of the claims for having firm edge support, in reality the edges have very little support.  I definitely prefer having firmer edges on a mattress.  Overall, I find the mattress to be fairly comfortable but will know more after a few months of sleeping on it.",4 out of 5 stars review
3/30/2013,"Too good to be true? It's not! I was skeptical that a mattress-in-a-box would be a poor choice, but I was surprised when I slept on it. It's firm, but not too hard. It also is much more comfortable than I would have imagined it to be.

It arrives in a box that can be carried/handled by one person. It is a bit heavy and awkward when you unwrap it, but it positions easily. Once the sheets were on it, it was ready to go. It took about two days to fully ""puff up"", but it was comfortable right out of the box. The edges are a bit soft, so don't sleep on the edge.

I'm pleasantly surprised how comfortable this mattress is (I spent most of the day in bed simply relaxing).",4 out of 5 stars review
5/5/2014,"Overall, a very good value. If using/buying for permanent/primary mattress, I prob wouldn't recommend if you were heavier set, say maybe 250lbs or more. The springs are not as heavy gauge so it could affect the comfort levels, and you can also feel them on the edges. I'm 6' 2"" and it feels really good to me. Def not a high end mattress, but a great value for spare/guest bedroom(for non-heavy guests imo lols) which is what we bought this for. Easy ordering and delivery. Weighs about 60lbs or so. Easy unpacking, but let it ""air out"" for a day or so for it to fully expand before sleeping on it.",4 out of 5 stars review
4/15/2014,I bought this matress for my son. He loves it and says it is so nice to sleep on. He is happy that he does not feel the springs any more like he did in his old bed. Mind you he is 8 years old but has not slept well through the nights until getting him this new mattress. So far very pleased with this and would recommed it.,4 out of 5 stars review
3/4/2014,"The box was huge but not so far out in weight that I couldn't have lifted it myself. But for safety, a friend helped lift it onto the box spring. From there it was simple to remove the box and plastic covers. My friend had to leave but moving it around on the box spring was easy. Very light compared to an actual clothe mattress. It expanded in moments and I laid on it to nap - without blankets or sheets it was superb. Later when time to go to bed for the night with sheets and blankets - I slept like a baby - or so they say that is what it was like. I have been sleeping on everything but a bed for about a year and my body fell in love with this mattress. I sleep deeply and comfortably for a few hours at a time and wake up feeling wonderful. ...",4 out of 5 stars review
3/8/2013,"mattress arrived rolled up in a small box, shrink wrapped and our first reaction was we really don't want this. But when the plastic was punctured, air immediiately filled the mattress up. It is surprisingly sturdy and very, very comfy. Used for small kids on a bunk bed and don't expect it to last for many years, but right now its perfect. pretty cool technology.",4 out of 5 stars review
2/24/2017,"The product picture makes it look almost ""pillow top"" like, but it is not, at all.  Very very flat mattress.  Pretty firm.  Would not recommend for an adult regular nights sleep.  I use for my 10 yr old daughter regularly.   Can be used for a guest mattress or child's mattress.",4 out of 5 stars review
2/21/2014,"The mattress comes in a box that 2 people can carry. Does exactly like video. Open the box, cut the plastic off and wala you have a perfect mattress. I didnt have anyone sleep on it for 48 hours as per instructions.

The mattress is firm. I would like the sides a little more firmer because thats the way you get out and that usually goes first on a mattress.

The mattress is great for anyone who lives in a dorm, apartment or who doesnt want to pay the extra charge to have a mattress delivered. This mattress is just as good as any bed store place.",4 out of 5 stars review
6/5/2016,"This is a great mattress for the price. 
If you want a firm mattress this isn't for you. I loved it but my husband has back issues and has to sleep on a firm mattress , so he tried it one night and had to go back to his firm mattress.
If you don't have back issues, then you will love it!",4 out of 5 stars review
10/12/2016,"Nice firm mattress. As with anything, your body has to adjust to something new, especially something your body rests on for 7-8 hrs. My first two nights had my body a little whacked out, back was achy. I've had it a week now and my last several nights I have been sleeping like a baby! Decent mattress for the $$",4 out of 5 stars review
3/15/2013,"Was I surprised when a relatively small box arrived. I was expecting this good sized cardboard box... I did order a full size mattress. But it had been compressed, rolled, and vacuum sealed, then wrapped again and taped. As soon as I punctured the sealed plastic wrapper... the mattress unfolded into a regular sized full size mattress. Very cool! Good mattress... 8"" thick and very comfortable. Good deal if you ask me!",4 out of 5 stars review
8/12/2016,"I was looking for something cheap but decent to replace mine in a pinch, and this is surprisingly comfortable and durable for the price. I would highly recommend this for a guest room or even for a first ""big boy/girl"" bed. It set-up quickly, and was ready to nap in fifteen minutes after it arrived!",4 out of 5 stars review
5/1/2014,"I like the mattress overall, especially for the price but I can feel some springs poking here and there. I just have to adjust myself and its fine. If you have the money, spend it on a better mattress. I myself am on a very tight budget so this will do.",4 out of 5 stars review
3/18/2014,"Great mattress! I was surprised how quickly the order came to our home as well as the small box size for a large mattress. Once opened, the mattress began filling up to become a full size mattress in no time. The mattress is extremely comfortable - it is moderately firm (not too soft and not too firm - just perfect). This is a great mattress for the price!",4 out of 5 stars review
9/7/2013,"I ordered the queen size and it came in a box that was easy to fit in my focus back seat. Unboxing was as simple as most say unfold the mattress then remove plastic, it fluffs up in a few mins and was almost full size within a hr. The mattress is not as soft as some claim I would put it more on the firm side. I've had no problems sleeping on it and zero back pains.",4 out of 5 stars review
3/5/2013,I recently bought this mattress for my 3 year old daughter to sleep on. I went from having her sleep with me for a few weeks to having my bed back again! I found out her old bed was really uncomfortable for her to sleep on. Assembly was very easy and took less than a half hour for me to actually get it set up in her room. I used the Smart base foundation that made it to where you didn't need a box spring for the mattress. Overall if you are thinking about upgrading your bed for your kids this will suit just perfectly for them!,4 out of 5 stars review
3/31/2014,We have been using this for less than a week now..It came fast..surprisingly no smell... (I am sensitive to smells) opened quickly and looked quite ready for a good nights sleep the same day..although we waited for suggested 48 hours before we started using it.,4 out of 5 stars review
12/10/2016,I thought it was going to be a cheap springy bed. But its thick and super comfortable. Several people that have stayed over to use the bed ask me where I got it since its so comfortable. When i say it came from Walmart and in a box they're fully amazed. Awesome Deal!,4 out of 5 stars review
7/25/2016,This mattress was exactly as shown on the website.  I followed directions and the mattress inflated to full 8 inches in 24 hours.  It's very comfortable and has improved my sleep.  I gave 4 stars because I don't know how it will hold up over time even though it has a 10 year warranty.    So far I am satisfied with this product.  It is well worth the price.,4 out of 5 stars review
10/20/2016,"I have had this bed for a couple of weeks now. I will update if anything goes wrong.
But so far I've been very happy within my purchase.
I had it delivered to the store and it arrived four days early!!!
I took it home and opened it and it inflated almost instantly to the full size!!!!
It is a solid mattress and a little on the firm side (which is what I wanted).
I have slept on this mattress every night for two weeks and i am very happy. So far I cannot feel any springs or coils. It is a little on the firm side but definitely supports you. 
I am 5'4 and about 200lbs. I have had problems with mattresses sinking in the middle due to my weight. This holds up and I don't wake it feeling like I've sunk in a hole.
Overall, I am very happy. I have...",4 out of 5 stars review
7/12/2016,"The shipping was quick and the box came in good shape. The mattress expanded after taking it out. It is quite a comfortable mattress according to my 8 yr old grand daughter. Time will tell how well it hold up but it seems like a great bargain. You will need support under the mattress, either a bunkie board, platform or plywood.",4 out of 5 stars review
6/16/2016,I was thrown off when the queen sized mattress arrived in this small box.  Once I opened it and it inflated it was awesome!!  I bought for my son who is going to college and he is very happy with the mattress and he says that it is very comfortable.  Don't let the box that it arrives in throw you off.  It takes 2 days for it to inflate completely and once it does it is a regular mattress.,4 out of 5 stars review
11/12/2013,"This mattress arrived rather quickly. When I saw the big box I was a bit skeptical. Upon opening the box I thought it would never work. But then I removed it from the box and cut the tape that was binding it, and Voila!! I had a king size mattress!! And it is pretty darn comfortable! I am not having problems adjusting to it and sleep well on it. Make sure when you open it that you are near your bed frame, because this thing opens up fast! The price was awesome. No complaints from me!",4 out of 5 stars review
8/3/2013,I didn't think it would come in a box better yet rolled up and deflated. It is actually quite comfortable and firm so much that my back doesn't hurt when I get up in the morning. I would definitely recommend this mattress to everyone. But the coolest part was when I opened the box and seen it was a mattress.,4 out of 5 stars review
2/20/2014,"It's not a bad mattress if you consider that you're paying 1/3 of what you would pay elsewhere. I got the full size for my daughter's bed. She's 7 years old and this mattress is good for her. It came tightly wrapped up and once you open up all the wrappings, it expanded to a mattress.

the mattress is much thinner than what you get elsewhere. The springs are also much bigger and you can definitely feel them if you're heavier. when I plop myself onto it, I can reach the bottom of the spring. That padding is a little on the thin side but is soft and comfy. Considering the price, this mattress is good.",4 out of 5 stars review
5/26/2016,I was quite surprised that this was so easy- it expanded to full height and width in a short period of time.   They manufacturer should have the instruction to Inflate within 72 hours of receipt on the Outside of the box!  I actually waited about 3 weeks:).   And I did not wait 24 hrs to sleep on it.   But it was fine.  It's a little hard so for me needs a soft topper.   The only other issue is the printed material that comes with mentions customer service bit I saw no contact info anywhere and googling turned up nothing.,4 out of 5 stars review
6/2/2016,"I was skeptical just everyone else about a mattress in a box but I""m satisfied I gave it a shot. The mattress came in a box and I wasn't convinced I got the right sized but it expanded to a queen right before my eyes.  I can feel the springs if I push down hard enough but hey, it's not a $1,000 product but for the price, it's perfect.",4 out of 5 stars review
4/10/2014,"Bought for a guest room to be used a few times a year. I put it on a mattress frame (not box springs) and put a nice padded mattress cover on it to soften the feel a bit - I'd say the mattress is semi-firm. I tried it and thought the mattress was comfortable, but I don't know how it would hold up to nightly use for several years. It does not have the edge reinforcement a ""real"" mattress has (if it did, it wouldn't be boxable). For my needs, it's perfect.",4 out of 5 stars review
7/24/2014,"If you purchase this mattress thinking your going to get a mattress comparable to one that retails for $500, you'll be sorely disappointed. If, however, you expect a $160 mattress, you might be pleasantly surprised. We purchased this for our 3 year old and it is perfect for that purpose. In his words, he loves his ""soft and cozy bed"". I have rested with him on the mattress and it IS very comfortable. This mattress lacks a few critical things to make it a high quality mattress: -When I push into the mattress with my fingers, I can feel and even hear the springs popping, however, I can not feel the springs when I lay on the mattress -The mattress does not have a ""frame"" so the edges don't stay rigid when you press down. When we carried this m...",4 out of 5 stars review
2/16/2017,"Ordered the king size mattress in a box. I was worried it would be too thin on the bed but really bulked up to the full 8"". It is comfortable. The best part was it was delivered to my door and I was able to take it up stairs in the box (with help from my husband) and then open it up there. Our stairs have a sharp right angle so getting large things up and down is difficult. This was a great solve for cheaper than some of the other expandable beds.",4 out of 5 stars review
8/22/2016,"This mattress is a good chioce for someone looking for a quick replacement and someone in a budget. Came in a large box and all you have to do is take it out and open the plastic packaging.

Only bas thing is that it takes about 10 to 14 days for delivery.",4 out of 5 stars review
11/13/2013,"I purchased this for a friend that was in need of a new mattress but could not afford to replace. I thought it was a good value and easy to transport . The mattress was good quality and comfortable. I slept on it for 5 days, during the visit , and slept very well without any issues with my back pain.",4 out of 5 stars review
3/6/2013,"This is working out pretty well for my 10 year old, but I would not purchase it for an adult, or anyone over, say, 150 pounds. As others have noted, the edges of the mattress have no support. The mattress is not as stiff as a traditional mattress typically is; however, my son is glad to have a full-size bed and you can't beat the price.",4 out of 5 stars review
12/27/2013,"Lightweight, but it does open up just like the video shows. It is in a guest room, so it hasn't yet been used. I did lay on it for a couple of minutes, and it appears comfortable. The only problem, is that, because it is lightweight, it does slip around on the frame quite easily.",4 out of 5 stars review
12/26/2013,"We let it expand for about 24 hours since we had never owned a mattress like this one. It's comfortable, but the sides and corners seem much more squishy than the center. I prefer firmer mattresses and this one does the job, just weird that the firmness isn't consistent all over.",4 out of 5 stars review
11/25/2016,"Item took almost a week longer than original delivery date to arrive. Once it arrived it was very easy to remove from the box. It weighed quite a bit but it was still easily moved on to my bed frame by me alone. Instructions were easy to follow. Lay item where you wish to set it up, unroll and unfold it then carefully cut the bag and watch it inflate!",4 out of 5 stars review
12/13/2013,"If you have kids make sure they're around when you set up this mattress; when you undo the wrap and tape the compressed mattress starts hissing and moving as it sucks up air... really cool to watch. Or, maybe, I just need to get out more. Anyway, compared next to a mattress I bought
at Sleepys at the same time, this ""mattress in a box"" ain't too shabby. I could have bought four of
these for what I paid for the one from Sleepys.",4 out of 5 stars review
9/26/2016,Sleeps good & good for my bad back using without foundation !!,4 out of 5 stars review
10/22/2023,"Love the fact that ot makes my bed higher. 
I dislike that its softer than what i was expected",4 out of 5 stars review
9/16/2023,Nice %26 thick. Fits mattress well.,4 out of 5 stars review
9/1/2023,it nice but its was purchased  for children  so it good for them semi firm.,4 out of 5 stars review
10/23/2023,So far it's good and as I was expected.,4 out of 5 stars review
10/21/2023,Great price. Comfortable and expanded quickly.,4 out of 5 stars review
7/31/2023,Super comfortable love it.  I would buy it again.,4 out of 5 stars review
8/17/2023,Mattress good not to soft or too hard. I'm between. Recommend to others.,4 out of 5 stars review
9/17/2023,Free Shipping and received in 2 days. comfortable and firm mattress....i say it was a good buy!,4 out of 5 stars review
9/18/2023,Great purchase at a great value,4 out of 5 stars review
10/1/2023,"I actually like it, my son said that it's a bit soft and he will probably get a box spring",4 out of 5 stars review
10/19/2023,"Easy delivery and set up. Purchased for Murphy guest bed, guests said it was great.",4 out of 5 stars review
7/8/2023,Very impressed with the mattress. Seems to be very good value for the cost.,4 out of 5 stars review
10/20/2023,It's ok for the reduced price,4 out of 5 stars review
10/8/2023,Would recommend to everyone,4 out of 5 stars review
10/12/2023,Good condition as expected!,4 out of 5 stars review
10/22/2023,better than spending money over 100s or thousands of dollars on air matteress,4 out of 5 stars review
10/20/2023,Very nice mattress I would recommend it I'm very satisfied!,4 out of 5 stars review
8/2/2023,"i like the price and how comfortable it is, i don't like the packaging.",4 out of 5 stars review
4/20/2023,It's pretty comfortable but it's not double sided like smoky mattresses and kinda bigger then I thought overall not to bad,4 out of 5 stars review
11/4/2019,"Bought this for my son, came in the box compressed, the quality is good enough for this price, the only thing disappointed is it's not long enough for my twin bed, there's space on the edge.",4 out of 5 stars review
11/30/2012,We just got it a week ago for my teenage daughter. its fine so far. I hope it wears well and stays firm. We didnt purchase a boxspring-were putting it on a platform bed.,4 out of 5 stars review
6/22/2016,"Very attractive mattress top. No movement from partner is noticed. Soft but firm sleeping feel, slight center compression, good for all sleep positions.Using as a quest bed Guest said comfortable.",4 out of 5 stars review
3/18/2017,Very inexpensive but very plush. The firmness is perfect for me. This was a mattress I brought for a temporary situation but I not be tossing this out because it is of very good quality.,4 out of 5 stars review
8/1/2016,"We got this mattress for our 4 year old and was pleasantly surprised at how comfortable it is. 

It's nice and firm, yet soft enough for her to sleep (and jump!) on.",4 out of 5 stars review
3/16/2013,"Just got the mattress last week. It's great, very comfy. Easy to get where you need it and set it up. My 14 year old did it herself. Can't really give anymore than that until we've had it awhile.",4 out of 5 stars review
6/6/2013,I was amazed! The quality of this mattress is great and the relatively small box it came in made it so easy to move to our downstairs bedroom. Simply remove the packaging and it becomes a queen size mattress. My adult son loves it!,4 out of 5 stars review
3/8/2013,"It very comfortable and easy to set up,my daughter loves it and is thrilled,we got it for her room,i couldnt believe how easy to set it up was, we love it.",4 out of 5 stars review
12/24/2020,Delivered in a box is convenient. Waiting a couple of days for it to breathe into shape while sleeping on a air mattress was frustrating but worth it. Worth the money. Will suffice until times get better and premium bedding is in the budget.,4 out of 5 stars review
6/26/2016,"Easy to setup, very comfortable and reasonable price. 


One thing to note is the width is about 2-4 inches less than the Queen size bed (compare to my old mattress and bed frame).",4 out of 5 stars review
3/18/2013,"Great price. Was a little lumpy bud I put 2"" foam on top and it's perfect. It only took a couple of days to be delivered. If I move again I wont bother takeing it with me I'll just buy another.",4 out of 5 stars review
11/1/2013,"I purchased this as a replacement to the Signature Sleep Contour twin size mattress, which was 3 inches shorter than the standard. The Slumber 1 was the correct size after full expansion. Very good.",4 out of 5 stars review
4/19/2014,"My teenage son loves it. I slept on it myself and its definitely not like an expensive regular mattress...but I am impressed. It reminds me of a very good quality fold out couch mattress. I am probably buying another. Or possibly the10"".",4 out of 5 stars review
8/9/2016,Only had it for a few days but teenager loves it. Said it's super soft and comfy. Came well packaged.  Only reason I'm not giving a five star is that we've only had it a week and I'm not sure how it holds up long term,4 out of 5 stars review
6/30/2016,This was a purchase for our daughter who moved back home. She loves it. I don't suggest paying the extra $4.97 for speeder delivery though - it arrived 3 days past the date it was suppose to and one day before totally free shipping  :/,4 out of 5 stars review
4/17/2013,"I had read the reviews for this mattress. They were true! The mattress is compressed and then when taken out of the box, it expands. It is comfortable, and a great buy for the price! I am exceptionally pleased!",4 out of 5 stars review
3/29/2021,I was Leary of getting a mattress in a box at first but had some good reviews so I gave it a try. The mattress is amazing! I love it! Very soft and comfortable. Decent quality for the price.,4 out of 5 stars review
4/13/2014,I bought 2 of these mattresses for our spare bedrooms. It was unbelievable how big and firm they got once we took them out of the box. Perfect for what we needed them for.,4 out of 5 stars review
7/21/2016,I think this a very good mattress for your dollar. So happy with it. Actually this is the second one I have purchased in six months. I liked it so much I purchased another for my other queen bed. More than happy customer. Comfortable.,4 out of 5 stars review
11/6/2016,A good mattress for the price and very convenient to be able to purchase online because  I really don't care for mattress shopping and think most mattresses are extremely overpriced.  This is a very comfortable mattress as well.,4 out of 5 stars review
5/8/2014,I love this mattress! It's very comfortable and I sleep great with no back pain when I wake up. Would recommend it for a less expensive solution to a full bedding set.,4 out of 5 stars review
10/3/2016,"I purchased this for a guest bedroom with a platform bed frame.  My guests say it is comfortable.  It is firm, but has a nice cushion on top.  It is a good bed for the price.",4 out of 5 stars review
9/28/2016,"Nice price, good quality, a little heavy to move but the free deliver to home is pretty awesome!! 
Carefully read the instruction on the box before you get it out of the box. Watch out when open it.",4 out of 5 stars review
10/30/2012,"Couldn't believe it came in such a small box, rolled up in a duffel bag, but after following the directions to oen it up the mattress became full size and is quite comfortable. we use this for our kids. Overall, it is a good value and anticipate it will serve its purpose well. As stated by a number of people, let it breath for a day or two. The delivery was also very quick. Enjoy",4 out of 5 stars review
12/22/2013,"purchased for sons new bed. Was compeletly shocked when arrived home and saw a box that looked like it would hold a body pillow. I was thinking perhaps they messed up order and sent a mattress topper and not the mattress. Well, I was wrong. Twin size mattress bundled up tight and air sucked out. Watch out when you open make sure you have large open space. Mattress seems rather comfortable and firm. For price not bad at all. Just be aware that it comes in small box and you need room to open it - stand clear!",4 out of 5 stars review
10/29/2012,"I literally looked at this mattress online for a week before purchasing. The price was right, but I just COULD NOT imagine a comfortable and quality mattress fitting in a box. I had the mattress shipped to my local store. I picked up the box (make sure you have help lifting it's small but heavy). I got the box home --- opened the packaging --- cut the tape wrapped around the mattress and literally almost like magic the mattress was sitting perfectly on top of the frame. The mattress is COMFORTABLE and of good quality. I've had a few friends stop by who were curious about ""bed in a box"" -- now I've got a few of my friends sold.

good price.
good mattress! I am satisfied.",4 out of 5 stars review
2/24/2013,"The box is pretty heavy so you might want some help. In seconds it had taken its shape. The single mattress is great. If you are looking for a queen I would suggest to get it a few inches higher. The single looks great and is Very comfortable. The queen is less comfortable, cause of support I think. If buying for a child, daughter said it was a little to firm for her liking. Now she is okay with it though. Overall great product.",4 out of 5 stars review
3/7/2017,"Good for the price to use for children. Bought for my 3 year old son's 1st big boy bed. Slightly firm, with just the right amount of bounce. Came packaged with a slight dirt stain near one of the ends of the mattress, but not major enough to make a fuss over.",4 out of 5 stars review
7/8/2013,"We have used the same product for 3 years plus and again bought it in new apartment. We get free shipping at home and overall the quality is good for the price. I think if you're someone who can sleep on just any mattress, you should be fine but if you are very particular about sleep numbers etc you may like to shop further.",4 out of 5 stars review
5/28/2021,"This is the second mattress I have purchased for my son. The first one got him through college. The second is when he moved into his own home. Just throw a mattress topper on it and he swears its the most comfortable mattress he has slept on. He prefers a more firm mattress. Had a hiccup with FedEx on delivery, however Walmart corrected and shipped another mattress via another carrier and it was delivered the next day.",4 out of 5 stars review
12/20/2017,"nice mattress for the price, read all reviews and they are right,in the beginning have some lower back pain but now past almost a week it is much better, guess need to adapt to my body, it is firm, the way I like may be my body not so much, it was a great purchase the price very good, I happy with it, better than other old mattress mine in the past, so far not complain, the material l looks nice",4 out of 5 stars review
3/13/2014,"Got it 2 weeks ago, came on a box and surprisingly expanded over 24 hrs. Material is very good and you literally don't feel any movement from the person next to you (heavy husband). A little softer than I would wanted, but overall very good value for the money.",4 out of 5 stars review
5/17/2013,"We purchased 2 of these mattresses for a twin room in our shrt term rental property. They look the part and seem comfy enough but I only laid on them breifly. It's hard to buy something like this when you haven't had the chance to feel it or see it, not like buying a TV on line, but they seem nice enough. They arrived within the time frame and the box that they came in was small enough to get in the rental car so no worries about delivery. When we got them home they popped open very easily as soon as we removed the packaging, I recommend you remove the packaging with the mattress in the place where you want it to be. Overall seems to be a very good purchase. We won't be using the product ourselves it will be for the guests who rent the hous...",4 out of 5 stars review
11/15/2013,"I bought it for my 4 year old and it's been just 2 weeks but she's loving it.
Even I slept on it occasionally while putting her to sleep and it feels comfy.
Hope it stays the same in the long run. Great value for money and shipped for free in a small carton(bed in a box concept).",4 out of 5 stars review
7/16/2021,I ordered this full-size spring coil mattress for our cottage and had it delivered so it was there when we arrived.  It came in a box which was super convenient to haul inside and unwrap.  It instantly took shape.  It will only be used on accasion at a cottage and it is plenty comfortable for those times.  We are very pleased!,4 out of 5 stars review
3/8/2013,"My daughter loves the mattress. I was worried at first cause the box it shipped in was small but the mattress worked out for us. The price is awesome. I was looking around for twin mattresses and they were ranging from $199 - over $1000, it was crazy. I am happy with the purchase.",4 out of 5 stars review
9/9/2013,Bought this for my 3 yr. old son for his bunk bed. We used a bunky board underneath and it worked perfectly! I have laid on it and it is very comfortable. I was definately skeptical about the bed-in-a-box but the bed formed nicely once opened and I would totally recommend it for an affordable option.,4 out of 5 stars review
2/20/2014,"This mattress is perfect for my guest room. It arrived quickly, delivered right to my front door by FedEx. So nice to not have to pay a delivery fee or rent a truck to haul a new mattress home. The mattress inflated right away, and is firm and comfortable.",4 out of 5 stars review
7/24/2021,Staying in an apartment with my daughter its small so the mattress and frame worked out perfect makes me want to buy a set for myself perfect for the price awesome mattress didnt think it was gonna be as nice as it was would definitely buy over and over again thank you,4 out of 5 stars review
8/2/2013,"I was very surprised about how firm this matterss was considering it came out of a box. It was as advertised; easy to place on the bed, cut the tape, remove packing material, cut open the plastic wrapper & amazingly it filled out in a few minutes. My grandson loves it & has slept well since he got this new matress. He is about 5 foot & weighes about 110lbs. Great value.",4 out of 5 stars review
2/27/2014,"I purchases this mattress as a second bed in my sons new bedroom. The box it came in was beat up and had a hole in it but the mattress was untouched. I took my time and took it out of the box and in rolled it, and put it on the bed. It expanded in a few minutes and was ready to lay on. It's very comfortable. I slept on it, I am not a lightweight and I am very pleased with it. I would definitely recommend this to a friend.",4 out of 5 stars review
3/29/2013,"The slumber 1 mattress in a box is a good product, its very soft & cozy. The reason I say good and not excellent is that all though it's vacum sealed and made to bounce back the coils in the middle where the fold is has not bounced back to its full capasity. I brought the mattress to replace my old one which sink also, I WAITED A FULL 48 HOURS before sleeping on it and the coils did not return to normal from the fold so it is firm all over with a light sink in the middle which will eventualy cause the mattress to be replaced. I wasnt going to use a box spring but I did any way it holds it better . Over all the comfort of the mattress is great I would recommend it to a friend, but for the company that main fold does affect the coils.",4 out of 5 stars review
3/6/2013,"Got it for a good deal is very comfy. Not a hard mattress which was what I was looking for I like a soft bed the only thing that would make it any better would be getting a memory foam to top it off, but even with out the memory foam it's still very comfy.",4 out of 5 stars review
5/21/2014,"I am amazed at the good quality of this Matress when it was shipped to me in a box, I simply cut the box and the bed unfolded and was ready to go in about 30 min. I slepted very well my first night in this bed and I would defintely recommend this product to a friend.",4 out of 5 stars review
9/9/2014,"We purchased this mattress when we kept having back pain from sleeping on our 4 year old mattress. It arrived in 3 days to our house & it came in a box!!! Easy set up, just unroll where you want it & cut open the vacuum sealed plastic, opens to full scale in minutes. We have slept on is since the day we got with & haven't had back pain since.",4 out of 5 stars review
2/16/2014,Great mattress for the price. Comfortable and you can't tell when your mate or spouse gets out of bed which is priceless. Only problem I had was when it was shipped. I paid standard shipping which say it would come the same day as if you paid for fast shipping. So I thought great I don't have to wait as long as if I just did the free shipping. The date they say it was going to arrive it did not. I received one part of my order on Saturday and the other part which was the mattress Monday night. So I could not get off the couch until Monday night. Don't say it would arrive one date and it doesn't is hard.,4 out of 5 stars review
2/10/2014,Excellent purchase. The only reason for 4 stars is that it is not very firm but what can you expect from a mattress in a box. By no means is it intended for an adult to sleep on every night but it works perfect for our daybed. I will be purchasing another for the trundle. This would also be great for a child's bed.,4 out of 5 stars review
3/19/2021,"Great deal for the guest room that only gets slept on twice a year but the King we got for our bed didn't last two nights. It wasn't very comfortable and had sags in it. We wanted to try the whole ""mattress-in-a-box"" thing but it didn't work out so we went back to a traditional pillow-top style mattress.",4 out of 5 stars review
6/4/2014,"Did not look like much all rolled up in a box but when unfolded it was a pleasant surprise.
We ordered two at a time for rental use. Both tenants really please with looks and comfort!
I would presently recommend these. Only after time and more use will I know how they hold up!",4 out of 5 stars review
3/22/2014,"Mattress really does come in a smallish box. It was a family event taking it out. We were fascinated with the process of watching it expand. As for the mattress itself, based on the description I would have thought it would be a bit firmer but my 13 year old says it is comfy, and that's what matters.",4 out of 5 stars review
5/11/2014,"Bought this for a replacement in the guest room. Given the price, not sure this would be great for everyday use but really only time will tell. Packed in a box in a very compressed manner but quickly expanded to full size. We have this one an extremely firm foundation, really made of all wood. So far holding up well with a firm feel. Might be questionable for use with very heavy people, but for <200 pounds a winner for occasional use for sure.",4 out of 5 stars review
7/3/2013,"It fits my needs. This is the mattress where I sleep every day (full size) and is very comfortable. I am about 132 pounds, and my wife is a few pounds lighter. After we removed it from the box and cut the braces, the mattress comes to its real size and form. It is a real heavy mattress and cannot be put in the box again. Incredible how the manufacturer compresses it to fit in the relatively small box.",4 out of 5 stars review
9/10/2013,"This mattress was bought to upgrade from a queen to a king, as well as to fit into our tight budget. The product shipped in a timely manner and were minimal box damages. However, Walmart does not require a signature from delivery which the item(s) ordered are just left at your door. (Don't care for that much). It was packaged well and somewhat easy to undo, but having a king sized may require a back up person...just in case. This was purchased along with the Spa Sensations Steel Smart Base Bed Frame Black, King, which arrived first. The frame says there is no need to get box, but extra support underneath does not hurt. We left the plastic it came wrapped in on the bottom of the mattress because we did not have a full zippered mattress prote...",4 out of 5 stars review
9/19/2016,"I was nervous about ordering "" a mattress in a box"" because I have traditionally gone to a mattress store to view and feel a mattress before making a purchase. I must say that I was pleasantly surprised by how soft and comfy this mattress was.it is a firmmattress but plush on the top.  It fluffed out quickly and was a perfect fit for my daughters day bed. The price was excellent and I think that this mattress is even more comfortable than the higher priced mattress I bought for my son from a mattress shop. I would not hesitate to buy this again.",4 out of 5 stars review
5/28/2021,"I have bought one of these before (in a smaller size) and found it to be really good quality. I used it for about 3 years and definitely could have gotten a few more years of use, but we were moving and had to get rid of some bigger items. The only complaint I have for this purchase is that the box was completely torn and open when it was delivered on my front doorway. I do understand the box is quite big and heavy, but it just seems very unprofessional and unclean to see it completely open at delivery.",4 out of 5 stars review
7/20/2013,"After reading all the reviews, which were mostly good, I was still skecptical concerning a mattress this cheap and in a small box. But figured it was worth trying so I bought one. I am not disappointed with my purchase. Don't know how long it will hold up until I have used it for a while. It may be some time before I know, as I bought it to use in our guest bedroom, so it will not be used every night. But once it comes to it's natural size you cannot tell it from a regular mattress. Looks really nice and at me weighing 270 lbs. it is very comfortable.",4 out of 5 stars review
4/1/2014,When I got the box I thought I would be returning it. I pulled it out and tore the plastic bag it came in and the mattress grew very fast. It went back to a normal size mattress and I let it sit for a day. It is a nice mattress and my daughter finds it to be very comfortable.,4 out of 5 stars review
